,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,-2.723778880397871,0.15265612642515936,-2.542479533889459,-2.3757196798910147,-2.995007117825981,-3.941674378724671,0.1320654103128985,-4.169845398472351
Basic Materials,0.4188914083042285,0.01898140202826593,0.1855445776277087,-0.489939539783308,-0.6179392066831743,0.7062564436496035,0.6182727284518653,-0.7572399802959553
Financials,-2.2450865890173906,0.05743867811452574,-0.6713134743202811,-2.9077086654712985,-2.954132827723019,-1.932426837064872,-0.545302667140049,-2.737340058291189
Consumer Services,-1.9310155218191396,-1.466973504806501,-1.0418626280469718,-2.947730105898434,-3.88458528342769,-2.96010635410429,-3.6917038495596026,-0.4186464157247838
Health Care,-3.228134648951466,-0.8514387813855602,-1.7442450079773206,-1.5449965146611588,-1.7137357990875,-4.003318995386196,-0.6848976209310438,-3.9934431951551628
Utilities,-4.303781689715448,-0.7354944804380978,-2.482393371758139,-4.0788600305171,-2.883258559915565,-3.739855662626953,-0.65643241375491,-4.39590141040459
Oil & Gas,0.1320654103128985,0.6182727284518653,-0.545302667140049,-3.6917038495596026,-0.6848976209310438,-0.65643241375491,-0.8225651861415134,-0.8253868222455094
Consumer Goods,-3.532043220236663,-1.3703048041041885,-2.229667298152427,-3.3937013798086615,-2.055775100805172,-4.224682471027917,-0.8253868222455094,-3.201119936259639
