,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,-12.100370850846504,-2.145008277084378,-4.955462809201904,-3.708857049662695,-6.752874716050229,-6.110477960078474,-2.723778880397871,-5.851471290483238
Basic Materials,-2.145008277084378,1.584553749313,-1.6382945591689781,-0.9076300803585176,-3.527467891398747,-3.408335518979454,0.6365288295383597,-2.9190838816468587
Financials,-4.955462809201904,-1.0469037148383993,-2.866413170140556,-3.18023722302234,-2.9379234915915693,-4.320325920160166,-1.527177775138549,-3.803908685545548
Consumer Services,-3.708857049662695,-3.355680019242375,-2.217056568561502,-3.3852069405919956,-3.5171249883920694,-4.631242601491921,-3.6248561251237255,-4.917607874017567
Health Care,-6.752874716050229,-3.2558211616077055,-4.783735733436237,-4.320611968503935,-5.886524526164984,-7.6207722915956895,-3.1449805813108376,-6.42557438076096
Utilities,-6.110477960078474,-5.299750496947936,-3.343473532593342,-4.78006087325668,-4.767854788229337,-8.217753681059198,-3.419634732656909,-4.845105746949855
Oil & Gas,-2.723778880397871,0.6353631987927677,-2.2561445377906537,-3.850185519336847,-3.922765222419985,-4.395451172514658,0.1320654103128985,-3.1172015055189966
Consumer Goods,-5.851471290483238,-3.9497303092003793,-3.256777188510191,-4.101782395722568,-5.355410680507244,-6.37388448134107,-3.5746481792540847,-5.904585073614575
