,2000_2001_2002,2003_2004_2005,2006_2007_2008,2009_2010_2011,2012_2013_2014,2015_2016_2017,2018_2019_2020
Industrials,-0.002773260235324458,-0.002630790088691125,-0.0038349756292394644,0.0009975795910989532,-0.002662535474698689,-0.004223118330586852,-0.003326011262269895
Basic Materials,-0.0022232452590725087,-0.001205683139167611,-0.002411476510168071,-0.004124010628438016,-0.003545600791677834,-0.0030161498084378163,-0.0024683458679448434
Financials,-0.0037041844617611,-0.003021356286330801,-0.0032263841422069508,-0.001155288833550199,-0.0028771719083426875,-0.0035917867569784656,-0.0031307062165824495
Consumer Services,-0.003102663347323523,-0.003211030342780722,-0.0034021824001479193,-0.0018581628186972398,-0.0037707713890506706,-0.003480925783395637,-0.00360043115504454
Health Care,-0.003100246074838066,-0.0024916832435112777,-0.002701586953001175,-0.0003179037236614026,-0.0031127982461514937,-0.003686940280048136,-0.003875330550728132
Utilities,-0.0015237519417194154,0.0001908228938456277,-0.004576525190508697,-0.0003603671316826183,0.002203805824417206,-0.002161013407880403,-0.002076154545267934
Oil & Gas,-0.0019225865255083471,-0.001488275800940096,-0.0018090414830826708,-0.0013089851535505253,-0.0008824191474458962,-0.0030806629063461844,-0.0038941811918533726
Consumer Goods,-0.003365319718107191,-0.001721130583364364,-0.0027751816936337705,-0.0030589885445487224,-0.002407758063083151,-0.0028212946831285596,-0.004365499517212689
