,2000_2001_2002,2003_2004_2005,2006_2007_2008,2009_2010_2011,2012_2013_2014,2015_2016_2017,2018_2019_2020
Industrials,-0.002684160275067901,-0.000859388374325227,-0.004413251060224547,0.00022902868985787654,0.0003745871003513899,-0.0023893029816934863,0.00023247022722577043
Basic Materials,-0.001734375808016456,-0.00015366782848539793,-0.0022023154496652107,0.0023871751454323915,-0.0011763385716927414,-0.00048293422483263815,0.0017972620963883777
Financials,-0.0028173797351729885,-0.002372088084858134,-0.0026864590982727896,-0.0011593056859041566,-0.0013780430216812078,-0.003232674777901542,-0.0013949565359617111
Consumer Services,-0.003852763544791655,-0.0025459023177351048,-0.00371890655834523,-0.0010674971976954075,-0.003204220245269207,-0.003702348931154731,-0.0024141030021303253
Health Care,-0.003044413410562078,-0.002627508995020692,-0.0029665078816534145,-0.0015110965478694885,-0.003434682454560978,-0.003905923187758528,-0.001230623301467247
Utilities,-0.003168819057624723,-0.0011896191653605083,-0.0035491704978547096,-0.0011310578801722831,-0.0020879344428777528,-0.004463938139073093,-0.003910647778158923
Oil & Gas,-0.0024469422046240917,-0.0027286052776576016,-0.0022668999711277925,0.0013873202732541635,-0.0017003523434662318,-0.002676312660339364,0.00016471470153559383
Consumer Goods,-0.0027973556113987394,-0.0008252630282301038,-0.001185998147662391,-0.0005629365862242037,-0.0015826492962591912,-0.0033263673468076427,-0.00209703027876703
