,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,0.12299560358813326,0.0496666514918107,0.08080009001705807,0.06027742974695869,0.11591722441964936,0.08491148887189195,0.030704736680673805,0.07308783752713245
Basic Materials,0.0496666514918107,0.017574447266826235,0.022555342977199428,0.018266740545155667,0.044270978500504675,0.030496347120424573,0.010568497184863013,0.03716809031371989
Financials,0.08080009001705807,0.022802304094364,0.04516007416316314,0.048727692571787044,0.036242068925874824,0.05469006869472274,0.01563580246727053,0.05223337985162255
Consumer Services,0.06027742974695869,0.04088188436407873,0.03536513927408533,0.04775676486527297,0.03765140258668773,0.06103633481919736,0.0214935657744339,0.06769785787466157
Health Care,0.11591722441964936,0.05194326938501307,0.08153789364515963,0.061620465678038715,0.10929854365505717,0.11902689269374851,0.02140456058029729,0.07104337456777388
Utilities,0.08491148887189195,0.062404953197367774,0.04667494351636187,0.06977822528606534,0.07710674246296048,0.13322003773143765,0.023797630942917473,0.06206700128120712
Oil & Gas,0.030704736680673805,0.009317323742369422,0.02258699948127521,0.02459243030954308,0.027827259164412366,0.028635936208934572,0.011050937548909267,0.023464192164079873
Consumer Goods,0.07308783752713245,0.05283721362768427,0.035566466272030285,0.05290352108487973,0.06460301854790816,0.07934895322660757,0.02484368762295948,0.07676265198404907
