,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,0.08491148887189195,0.06719827117683419,0.037744089060610386,0.08044760163519574,0.0977066816488766,0.13322003773143765,0.024700651001830443,0.08316094145486515
Basic Materials,0.04733543898501378,0.025431194175672838,0.012567812918454756,0.034704128314476716,0.05233038434027833,0.04103313413931509,0.00890253873844304,0.028817457652656142
Financials,0.08060710880161424,0.026901943720788683,0.03258389949179724,0.03268599243292706,0.05266067189075387,0.05205477965950791,0.015920623498720924,0.027381801646982052
Consumer Services,0.0586256800086864,0.03384787669427095,0.017777711239801302,0.04166096792945742,0.050664370861690275,0.0541783658946418,0.020545041351526707,0.042878823129951914
Health Care,0.10023194973397936,0.04117378971649618,0.08058035219114425,0.0615049708448461,0.08230737509381798,0.101328621120343,0.022270632309056897,0.0601857783964471
Utilities,0.13322003773143765,0.04103313413931509,0.05205477965950791,0.0541783658946418,0.101328621120343,0.0811667759770492,0.031143926406040207,0.0841520688154189
Oil & Gas,0.03053701247505148,0.01572900871165019,0.016689243520275652,0.026191147404048865,0.023639456674051037,0.031143926406040207,0.013782269633916298,0.024405330569937378
Consumer Goods,0.06368537523436169,0.029655954779560893,0.028276457528471438,0.060466280146003804,0.0823667222135244,0.0841520688154189,0.02560553944206362,0.04323082899327372
