,2000_2001_2002,2003_2004_2005,2006_2007_2008,2009_2010_2011,2012_2013_2014,2015_2016_2017,2018_2019_2020
Industrials,0.0018706961243083622,0.009148599489228498,0.014196718294363597,0.022059804115489648,0.008815158268900409,0.003996529395785586,0.007050672539804172
Basic Materials,0.0029897093792673373,0.009679183218768246,0.008112807522553262,0.023240168827847806,0.00851534189306627,0.0030197496494235626,0.006699832855564639
Financials,0.0009252366002227484,0.005833777526460095,0.009599908449004208,0.020742666724627087,0.008302439241304813,0.001954708803773819,0.006504285923171972
Consumer Services,0.002666329551311351,0.008537520668162222,0.009493640771248936,0.02214560416648183,0.008124004173039502,0.002976335420110811,0.004694516068608991
Health Care,0.0002128446480990436,0.003968040518430925,0.005602671687445079,0.014673338657734883,0.008306969358874948,0.002387450171991715,0.0032390770145740116
Utilities,-0.00015318390822376086,0.005957803279928342,0.0037157035005929056,0.015230142149944654,0.004537581497438303,-0.00010084984892369292,0.0005767244745692679
Oil & Gas,0.0005950113339371882,0.0003695543314506151,0.0008365964730695285,0.018529431793023347,0.006268337719631889,0.0018339232989458625,0.0011884884579967153
Consumer Goods,0.003850582574192815,0.011101265103235588,0.01198983871851789,0.019278522776418488,0.011549279193820075,0.004445329267539691,0.004913010050154501
