,2000_2001_2002,2003_2004_2005,2006_2007_2008,2009_2010_2011,2012_2013_2014,2015_2016_2017,2018_2019_2020
Industrials,0.000529583603664444,0.0013453995844216456,0.001899753171461173,0.022409819343636332,0.006268263531619064,0.0015282010426422726,0.0064895537412541695
Basic Materials,0.0005949772045998637,0.002576031428758428,0.0022841911607102932,0.031316183760937005,0.006760553616236407,0.001007433357826943,0.007725199787110805
Financials,-0.0001631390260668069,0.00015748882808373896,0.0015626760372312873,0.019462931908176027,0.005695395124505856,0.0013043289713603468,0.004883906523315914
Consumer Services,0.001868932239011954,0.0006644134777222683,0.0013496886227849978,0.021500011096007483,0.006199453513648961,0.0009738385914879188,0.0042051804693626306
Health Care,0.0005803330945173459,-8.427310429316595e-05,-0.00021384018900766832,0.013825716387023457,0.003958160071827883,-0.00035843387426612544,0.0014846821471156029
Utilities,0.00024204263616113433,0.0018490710720281507,0.0012148133416239786,0.018048462203573028,0.002554611236661148,-0.0008102902455653943,-9.3450460365428e-05
Oil & Gas,0.0036780848601126958,0.0018909213019253572,0.002572513937237719,0.024408147095763142,0.00802867198645891,0.0033458639363409125,0.0059333900563671394
Consumer Goods,0.0005341574147787385,0.0008130374713557487,-8.427115992092814e-05,0.018042859437772524,0.005510469938432047,0.0014657462746254092,0.0019824905598411977
