,2000_2001_2002,2003_2004_2005,2006_2007_2008,2009_2010_2011,2012_2013_2014,2015_2016_2017,2018_2019_2020
Industrials,0.0011467504339936787,0.008927782422914657,0.00835495503389939,0.03517268071519706,0.010848366594444617,0.0007861162519365068,0.00392566150944125
Basic Materials,0.0014749261967548413,0.009614273811836993,0.008714970896528503,0.03264923747357132,0.00493996609827578,0.0007410510348871683,0.002277084616156839
Financials,0.0002848089176489615,0.006464393089600629,0.008991151247190222,0.02801555932707967,0.008903324936062227,0.0013509517304402926,0.004153574169916434
Consumer Services,0.0004615441290102051,0.00638011046285418,0.00667983417576362,0.020446895233038706,0.006805580788501096,0.00038082698693972435,0.0013138225130980682
Health Care,-0.00021136765346810066,0.00378885351719731,0.005780521239973815,0.022777662587646238,0.005421512769989243,0.0011255616144346511,0.002613804857728422
Utilities,0.002876601630391581,0.011950653630512204,0.012328262900586015,0.03726841233835535,0.012441605061231265,0.0025467534728332184,-0.00022636582614471911
Oil & Gas,0.001854702906220483,0.002935293185131809,0.005773046870351882,0.03151616128056457,0.006893506238538518,-0.0010273226522904378,0.0018776973769845551
Consumer Goods,0.0006250055505056576,0.008118101654917931,0.0072660121710961005,0.02420830330165456,0.010442198782467648,0.0002764253343562752,0.0016016339522929547
