,2000_2001_2002,2003_2004_2005,2006_2007_2008,2009_2010_2011,2012_2013_2014,2015_2016_2017,2018_2019_2020
Industrials,0.0030049331130414954,0.016985319783788626,0.0176028705483797,0.06486651139182414,0.024233177716489373,0.01605336016935828,0.03167634111091212
Basic Materials,0.007358503799595833,0.016015273043029625,0.01748467649688488,0.057528116561099844,0.02406941679214392,0.016278939401170752,0.033057784768290716
Financials,0.003983983637668808,0.00828840806531806,0.022556987712719107,0.044224061143255465,0.018209752154251968,0.009713196707474633,0.018647924995357553
Consumer Services,0.002249574682152059,0.010757370652070566,0.013018291685035922,0.03404967624996245,0.011351192006890777,0.011718708694742792,0.01774831034004869
Health Care,0.0005882332543274987,0.006558738596909088,0.008353226299709509,0.0315348551888877,0.010727601468716529,0.007498528754236641,0.016239981263140756
Utilities,0.0011467504339936787,0.008927782422914657,0.00835495503389939,0.03517268071519706,0.010848366594444617,0.0007861162519365068,0.00392566150944125
Oil & Gas,0.0019653949875005493,0.003941190061279138,0.007188104191055133,0.042245348967968534,0.014553433107027697,0.009151504378855448,0.019112877151508462
Consumer Goods,0.0025047191350651907,0.012072181860183903,0.014973272808823055,0.03266004641984627,0.022058417157835037,0.011793867940273373,0.01636689899835246
