,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,2.1793390659259906e-286,2.8235875616395844e-61,0.0,8.60704981091363e-231,1.3885185784299988e-300,2.295106394428716e-203,2.250853847670009e-78,4.592229965837799e-66
Basic Materials,2.8235875616411154e-61,0.35300892482612967,2.130060236804968e-43,2.1618047851352217e-30,2.551498828199816e-45,2.821685532616166e-34,0.002273004832620122,2.5591323882157492e-08
Financials,0.0,2.130060236805638e-43,1.9130530784575368e-153,5.986660422086028e-207,1.7856219327648523e-223,1.0482965282254183e-154,1.3733837006907904e-72,4.970623969212346e-52
Consumer Services,8.607049810908734e-231,2.1618047851349116e-30,5.9866604220778526e-207,3.6305379472249754e-46,5.215702046462738e-111,5.61180005555924e-81,2.8789158831649095e-42,9.297694106486733e-29
Health Care,1.388518578429683e-300,2.551498828199816e-45,1.7856219327637347e-223,5.215702046462441e-111,1.5785010934220829e-59,1.4621292863776647e-91,4.001091413555392e-39,3.862864771868834e-34
Utilities,2.2951063944295003e-203,2.821685532615561e-34,1.0482965282250005e-154,5.611800055561478e-81,1.462129286378081e-91,5.108239012758764e-21,5.19233902016813e-33,2.5973630463565657e-24
Oil & Gas,2.25085384767033e-78,0.002273004832620142,1.3733837006905552e-72,2.8789158831654855e-42,4.001091413555792e-39,5.192339020168575e-33,0.00760114904272928,2.0841798736421596e-11
Consumer Goods,4.592229965837799e-66,2.5591323882157492e-08,4.970623969212346e-52,9.297694106486733e-29,3.862864771868834e-34,2.5973630463565657e-24,2.0841798736421596e-11,0.00014903365444291218
