,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,-0.6818825261625818,-0.3191395627196392,-0.4061686559206599,-0.4812900954278392,-0.6981986925629148,-0.6997032081933457,-0.3982671907051593,-0.6044920969874187
Basic Materials,-0.3191395627196385,0.12453114717744707,-0.17400425661388408,-0.24803651115982392,-0.3983001539111431,-0.41833519427514265,-0.056916637426125176,-0.2872082267896151
Financials,-0.4061686559206599,-0.17400425661388408,-0.2037822332383983,-0.30427656091722505,-0.42564781009633,-0.41223084216254824,-0.22692535911148484,-0.36107599853914973
Consumer Services,-0.48129009542783924,-0.2480365111598242,-0.30427656091722505,-0.33255578507354205,-0.46855604853866284,-0.4886368115434001,-0.3589230794537908,-0.43899158635052576
Health Care,-0.6981986925629152,-0.3983001539111435,-0.42564781009633,-0.468556048538663,-0.6707875641227502,-0.6638500246142993,-0.3790586396419542,-0.6048795272325853
Utilities,-0.6997032081933453,-0.4183351942751426,-0.41223084216254824,-0.4886368115434,-0.663850024614299,-0.5330225675632595,-0.42425838249471637,-0.5997190285443594
Oil & Gas,-0.39826719070515915,-0.05691663742612554,-0.22692535911148484,-0.3589230794537907,-0.37905863964195335,-0.4242583824947162,-0.19594296838804956,-0.4012609651082784
Consumer Goods,-0.6044920969874189,-0.2872082267896144,-0.36107599853914973,-0.43899158635052593,-0.6048795272325845,-0.5997190285443585,-0.40126096510827847,-0.48307678223948286
