,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,0.0,2.4669301166299677e-84,0.0,2.360029959965484e-126,0.0,1.824546474494187e-243,2.947490006631246e-124,8.607049810911671e-231
Basic Materials,2.4669301166310924e-84,0.41937371336928386,5.410714772784903e-69,1.8010126108814248e-16,2.276616446529211e-58,9.423543642349534e-48,9.990346679180944e-08,2.161804785134974e-30
Financials,0.0,5.410714772787989e-69,4.6113874461792394e-234,3.3385594893721863e-122,5.629914751396908e-294,2.0915270131891526e-223,7.857824961112731e-124,5.9866604220860295e-207
Consumer Services,2.360029959965484e-126,1.8010126108814248e-16,3.3385594893721863e-122,4.198489920135776e-15,2.370324899403174e-58,4.769336448307556e-50,1.6936116837401377e-35,3.6305379472249754e-46
Health Care,0.0,2.2766164465288208e-58,5.62991475140011e-294,2.370324899403174e-58,6.679736902217638e-70,2.5675942507715253e-110,5.055026992259275e-49,5.215702046464223e-111
Utilities,1.824546474495017e-243,9.423543642349937e-48,2.0915270131878434e-223,4.769336448307556e-50,2.567594250771379e-110,8.506268927765006e-28,1.7487477222121815e-50,5.61180005555924e-81
Oil & Gas,2.947490006631246e-124,9.990346679180395e-08,7.857824961114522e-124,1.6936116837401377e-35,5.055026992260213e-49,1.7487477222123066e-50,2.332786725857975e-06,2.878915883166308e-42
Consumer Goods,8.607049810908734e-231,2.1618047851354694e-30,5.986660422082281e-207,3.6305379472249754e-46,5.215702046465115e-111,5.611800055560039e-81,2.8789158831659794e-42,9.297694106486733e-29
