,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,-0.5830140882761897,-0.0274247608757067,-0.3982671907051596,-0.5024869063498267,-0.6083583375995875,-0.732666951969147,-0.016333958849182463,-0.5888526512470569
Basic Materials,-0.02742476087570509,0.4596143616477444,-0.05691663742612568,-0.17446884129866408,-0.19345142365286022,-0.2143595996962011,0.055519483575536537,-0.14751482602394464
Financials,-0.3982671907051594,-0.05691663742612529,-0.22692535911148484,-0.3589230794537907,-0.3790586396419535,-0.42425838249471653,-0.19594296838804956,-0.40126096510827786
Consumer Services,-0.5024869063498273,-0.1744688412986657,-0.3589230794537912,-0.41232676752611663,-0.4373173669948008,-0.5366761946716775,-0.25315565583486854,-0.45411595076091776
Health Care,-0.6083583375995875,-0.19345142365286078,-0.3790586396419533,-0.4373173669948013,-0.6175363359140692,-0.6620228981567815,0.15914711980776336,-0.57701858050613
Utilities,-0.7326669519691461,-0.21435959969620044,-0.4242583824947174,-0.5366761946716765,-0.6620228981567804,-0.59196900663869,-0.013729099552631699,-0.6355246619678953
Oil & Gas,-0.016333958849182463,0.055519483575536537,-0.19594296838804956,-0.25315565583486854,0.15914711980776336,-0.013729099552631699,-0.12115957507538161,-0.20905027525940822
Consumer Goods,-0.5888526512470574,-0.14751482602394442,-0.4012609651082784,-0.45411595076091765,-0.5770185805061286,-0.6355246619678947,-0.20905027525940822,-0.4978001159969358
