,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,-42.41760323288479,-16.754476185365114,-45.92137953445588,-34.38897389835091,-41.391528605351276,-34.479967403574726,-19.29463946272264,-17.956374857136527
Basic Materials,-16.609121319680973,0.9610294016041452,-13.769106942241221,-12.026827023006778,-14.578556881414334,-13.009349150206985,-3.2367322201576187,-5.52233883150307
Financials,-47.55772910468497,-14.546325121095572,-26.897603070763303,-31.102995884028733,-33.89874371801689,-27.508950435399527,-17.976581384625735,-15.318039233415712
Consumer Services,-32.94830157547967,-11.364934344191257,-32.901051203317294,-14.651397415832994,-23.940408843832547,-19.628820519687082,-14.022938165239855,-11.423284811901038
Health Care,-40.88004102184658,-14.629512024486093,-33.391224004077486,-23.530976205179567,-18.278015546235974,-22.685442636954328,-13.6711452355996,-13.134643827522375
Utilities,-33.62066300532797,-13.031480655012603,-29.23014005377434,-20.421907096156712,-22.787708844854937,-10.089632243712744,-12.667470609745536,-10.84893536602273
Oil & Gas,-19.29231279988177,-3.212893229588912,-18.729316972894942,-14.103002152027416,-13.25955732320933,-12.155991814698773,-2.8027328031307115,-6.781150462594828
Consumer Goods,-17.956374857136527,-5.52233883150307,-15.318039233415712,-11.423284811901038,-13.134643827522375,-10.84893536602273,-6.781150462594828,-3.7314878916959096
