,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,0.0,0.0001273853508754197,0.0,0.0,0.0,0.0,0.3563081867991915,0.0
Basic Materials,0.0001273853508754197,0.0,4.6511522249215176e-05,0.4076182927147052,5.9054288877646854e-05,0.0003893306696955978,1.9661952066485355e-09,0.33653738475699724
Financials,0.0,4.6511522249215176e-05,0.0,0.0,0.0,0.0,0.008105977324214919,0.0
Consumer Services,0.0,0.4076182927147052,0.0,0.0,0.0,0.0,7.044182881443817e-08,0.0
Health Care,0.0,5.9054288877646854e-05,0.0,0.0,0.0,0.0,5.862137383294552e-06,0.0
Utilities,0.0,0.0003893306696955978,0.0,0.0,0.0,1.7763568394002505e-15,1.6986428900578332e-05,0.0
Oil & Gas,0.35141483971083787,1.9661952066485355e-09,0.0082268765855662,1.302859697904779e-07,1.9287490573116628e-05,3.223699123466872e-05,0.4562167207705565,0.0012393958254044435
Consumer Goods,0.0,0.33653738475699724,0.0,0.0,0.0,0.0,0.0017209252183132406,3.3451659886551965e-08
