,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,-0.7155728329251181,-0.38161630332927005,-0.4812900954278396,-0.4715852191804021,-0.711491317875679,-0.7254802492903386,-0.5024869063498282,-0.6558129102857864
Basic Materials,-0.3816163033292695,0.037760792412245094,-0.2480365111598248,-0.2528142665453237,-0.4481926101346366,-0.4847473207445869,-0.1744688412986655,-0.3559715402690508
Financials,-0.4812900954278396,-0.24803651115982442,-0.30427656091722505,-0.33255578507354205,-0.46855604853866345,-0.48863681154340105,-0.3589230794537914,-0.4389915863505267
Consumer Services,-0.4715852191804021,-0.2528142665453237,-0.33255578507354205,-0.30555998812482665,-0.4478318684248386,-0.49701800237323257,-0.41232676752611663,-0.4441911439022938
Health Care,-0.7114913178756794,-0.448192610134637,-0.4685560485386634,-0.4478318684248386,-0.6741383433220175,-0.6828372501642427,-0.43731736699480195,-0.6369845195991042
Utilities,-0.7254802492903385,-0.48474732074458676,-0.48863681154340144,-0.49701800237323257,-0.6828372501642427,-0.604848182183265,-0.5366761946716785,-0.6491297799680408
Oil & Gas,-0.5024869063498282,-0.17446884129866583,-0.35892307945379126,-0.41232676752611663,-0.43731736699480167,-0.5366761946716783,-0.25315565583486854,-0.45411595076091854
Consumer Goods,-0.6558129102857867,-0.35597154026905015,-0.43899158635052693,-0.4441911439022938,-0.636984519599104,-0.6491297799680403,-0.4541159507609189,-0.5304377025091012
