,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,-20.185924453410543,3.8314594897835614,-25.21766434391414,-21.190029825581718,-26.36077784848061,-23.158490111003736,-0.9224225981576756,-17.32793135991286
Basic Materials,3.8314594897835614,9.629527519369333,4.072498387713405,0.8280921890679834,-4.016558183554325,-3.547212333980579,6.000575400105352,0.9610294016041452
Financials,-25.62949322532255,4.072498387713405,-13.442103850364834,-17.244103901386516,-22.41843150981745,-19.414428693905624,-2.6476233857801597,-13.768877442361916
Consumer Services,-20.855902107063084,0.8280921890679834,-18.85005405506995,-8.340355365191817,-16.85532670067674,-14.61881982424935,-5.390040444263993,-11.682478560620133
Health Care,-25.816117450118092,-4.016558183554325,-22.372316336508565,-17.035978788557046,-12.710144930106972,-16.718908085487325,-4.531301607608289,-14.84060232507364
Utilities,-22.837537578624172,-3.547212333980579,-19.485837558790383,-14.818576902579498,-16.122094731358047,-7.959520853421629,-4.301214813787313,-13.209061407673103
Oil & Gas,-0.9318484731717206,6.000575400105352,-2.6426139970508236,-5.2784432955998755,-4.272983301952082,-4.157059599558624,0.745090981374515,-3.2296552209776683
Consumer Goods,-17.19629504189395,0.9610294016041452,-14.248418862329643,-11.58155888786367,-15.054082379933343,-13.121250882863682,-3.1345932945714234,-5.52233883150307
