,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,1.4543945029448984e-307,2.9430894836912726e-102,0.0,1.8245464744977163e-243,4.1464941283305553e-290,2.5452159917684557e-70,1.3423110858220123e-102,2.2951063944317193e-203
Basic Materials,2.9430894836912726e-102,0.00036677318042582714,2.881981115831355e-79,9.423543642355051e-48,4.1560642411055164e-52,4.68033365984389e-13,2.821580894502713e-05,2.821685532615803e-34
Financials,0.0,2.881981115831766e-79,1.370195681960424e-175,2.091527013193199e-223,3.842532199328157e-232,8.897904940078717e-48,3.204450987915048e-71,1.0482965282259552e-154
Consumer Services,1.82454647449647e-243,9.423543642354377e-48,2.0915270131922466e-223,4.769336448307556e-50,2.5675942507726953e-110,8.506268927765006e-28,1.7487477222138292e-50,5.611800055562598e-81
Health Care,4.1464941283305553e-290,4.156064241105814e-52,3.842532199329468e-232,2.5675942507726953e-110,4.6723732225053986e-61,6.229294178233886e-32,6.240537585969684e-44,1.462129286378081e-91
Utilities,2.5452159917684557e-70,4.68033365984389e-13,8.897904940078717e-48,8.506268927765006e-28,6.229294178233886e-32,0.005613330185272049,8.639870831626643e-12,5.108239012758764e-21
Oil & Gas,1.3423110858219354e-102,2.8215808945026667e-05,3.204450987915048e-71,1.7487477222139037e-50,6.240537585971467e-44,8.639870831626643e-12,0.8692669653367057,5.192339020170135e-33
Consumer Goods,2.2951063944304136e-203,2.8216855326165295e-34,1.0482965282259552e-154,5.611800055561799e-81,1.462129286378331e-91,5.108239012758764e-21,5.192339020169541e-33,2.5973630463565657e-24
