,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,-1.1996273162437014,-0.4925843806648022,-0.6818825261625818,-0.7155728329251181,-1.1938026375084496,-1.1820507597260699,-0.5830140882761897,-1.0486667705994548
Basic Materials,-0.4925843806648022,0.154033116545793,-0.31913956271963945,-0.3816163033292695,-0.6231000494774992,-0.6776971881147367,-0.027424760875706618,-0.48271457849539345
Financials,-0.6818825261625818,-0.3191395627196392,-0.4061686559206599,-0.4812900954278392,-0.6981986925629149,-0.6997032081933457,-0.39826719070515904,-0.6044920969874187
Consumer Services,-0.7155728329251181,-0.38161630332927,-0.4812900954278392,-0.4715852191804021,-0.7114913178756785,-0.7254802492903383,-0.5024869063498267,-0.6558129102857856
Health Care,-1.1938026375084496,-0.6231000494774991,-0.6981986925629149,-0.7114913178756788,-1.133436855878154,-1.10099048724324,-0.6083583375995871,-1.037159232854588
Utilities,-1.1820507597260699,-0.6776971881147362,-0.6997032081933461,-0.7254802492903378,-1.1009904872432394,-0.9547766061183784,-0.7326669519691456,-1.0134490779166418
Oil & Gas,-0.5830140882761897,-0.027424760875706746,-0.39826719070515904,-0.5024869063498265,-0.6083583375995868,-0.7326669519691458,-0.016333958849182463,-0.5888526512470573
Consumer Goods,-1.0486667705994548,-0.4827145784953933,-0.6044920969874191,-0.6558129102857857,-1.037159232854587,-1.0134490779166416,-0.5888526512470577,-0.78586507296843
