,2000_2001,2002_2003,2004_2005,2006_2007,2008_2009,2010_2011,2012_2013,2014_2015,2016_2017,2018_2019,2020_2021
Industrials,-0.0008283452182611966,0.006057017969198508,0.005497322848845888,0.005593556404086243,0.015475547519304834,0.03538280324764258,0.01581198930378483,0.013283847887679365,0.0038901246531556893,0.019931278683897862,0.00996949731008549
Basic Materials,0.0018851994104762428,0.009296227852366279,0.007929565590124841,0.00853023142626109,0.016638481926479747,0.03605832059897371,0.01759225768162847,0.009244946500816389,0.002537867591204065,0.01934518507669311,0.005323032096177219
Financials,-0.00027015434923945185,0.0040563573508755535,0.0015017906741848234,0.0039716783112287895,0.009409065361985025,0.019214171711802605,0.009743293624353605,0.0066680049588496906,-0.00030208597925472446,0.007489478074504469,0.0037793517286191084
Consumer Services,-0.00041783976898107487,0.002341884560766332,0.005382733661190083,0.0032726013773853994,0.010717054304259704,0.015024419380800229,0.008936708692528564,0.004385509502147305,0.0011123900831667033,0.0013615860227626174,0.001438338595830034
Health Care,0.0012223120103691278,0.006347733542917362,0.004121343986180521,0.001414454677873784,0.017095575559145475,0.03145664098939071,0.0062035584189508546,0.019189198864084142,0.01108894365892209,0.027608698422039224,0.009023968059288854
Utilities,0.0002507056874737782,0.007154983408294337,0.004388786633145791,0.008200787694597216,0.016178855600398372,0.030686811971816167,0.00976260310265282,0.008279695799553366,-0.000693781472988483,0.0003237019562722424,0.007923490896080576
Oil & Gas,-0.0004931011512880382,0.00533012369934674,0.0015492404055732236,0.002437632242247277,0.008568762328202232,0.03507989623846607,0.008812215481670682,-0.0004707346350798756,-0.0003661462581037611,0.010345677988688915,0.0022012995766742412
Consumer Goods,0.0007445831508727098,0.006281538030300705,0.005910663414864681,0.005666424804043529,0.010947770357171205,0.017621080006074465,0.011988101242896926,0.010688347113316945,0.0017708726445309646,0.0008270238855802311,0.0033805113006186082
