,2000_2001,2002_2003,2004_2005,2006_2007,2008_2009,2010_2011,2012_2013,2014_2015,2016_2017,2018_2019,2020_2021
Industrials,-3.3363584268832268e-06,0.013785753801160507,0.00800970163418131,0.004677253145032318,0.024614461857352277,0.03613219034817544,0.01698065929659823,0.012924644666725391,0.0070514447423458155,0.01304806666755724,0.0157182203269318
Basic Materials,0.005372910311970314,0.026692375743695967,0.012843447594058314,0.010406078816625567,0.033666496232698566,0.03788483966548806,0.018848595441319223,0.014431538971888015,0.01227867843310899,0.013997950431940482,0.01232931000312919
Financials,8.9813973869411e-05,0.00856648306455185,0.004657963907102047,0.004993789156873055,0.025662783479266295,0.02481712475062118,0.009747178698924447,0.010673110759169857,0.003219570524246697,0.006611790903591101,0.006800668890015439
Consumer Services,0.0011572034294209006,0.014685742849600432,0.0051977488333646606,0.004516048744575553,0.02045599261708091,0.020630597130792426,0.011519117979126246,0.004702581039493938,0.0029493870508607474,0.004264551292665532,0.008390275793508315
Health Care,-0.0008769103888314612,0.008464052827729487,0.005286736633540702,0.002552524100251143,0.008854894509545724,0.020776072227516318,0.011808990636383276,0.004236856878504598,0.0014969792461990165,0.006045418697144443,-0.0003512223878879236
Utilities,8.853697699543313e-06,0.009267789362312203,0.0057395642792563645,0.0036937851328857694,0.012619842409466094,0.021698712770330492,0.004896980376393729,0.004250417108187936,-0.0002838819720128338,-0.0005150687574434392,0.0014558296381778175
Oil & Gas,-0.0011069082497818287,0.006064947378194496,0.002469834115000464,0.004607655320951386,0.016401674685043437,0.03145873525127373,0.009394150798623808,0.005495633197049227,0.0036275268634393234,0.007260948955037033,0.005030737858513668
Consumer Goods,0.0033044478795252884,0.021235819608792957,0.008948966383136607,0.009429044234021688,0.020465998934566743,0.03380408239690757,0.010872729948856984,0.012205837320226096,0.007466499102782853,0.010112203960670302,0.006800743022681851
