,2000_2001,2002_2003,2004_2005,2006_2007,2008_2009,2010_2011,2012_2013,2014_2015,2016_2017,2018_2019,2020_2021
Industrials,-0.00035200929081476823,0.00851042614907763,0.005390566191762217,0.0042409851971726645,0.01775604414687283,0.027740608738681578,0.011131148444526756,0.014787315885106978,0.0036558389363750632,0.004285728568575444,0.013478875475223528
Basic Materials,-0.0007455839380334022,0.011892862035497734,0.004641188580368143,0.006464825584980868,0.023532998938810997,0.024901525700569454,0.014323357423463566,0.008448319513309828,0.0016331408181184059,0.005296775506866622,0.006728924621986446
Financials,0.0008843971871349015,0.007519154603154281,0.004135398859642318,0.006685845031058202,0.029813305737616293,0.02139725096391481,0.01314272090002086,0.012037482851046123,0.00142771692101445,0.0055823303180238554,0.009127156274749597
Consumer Services,-0.000513648128395954,0.006053696795783368,0.005519186907206088,0.005840787083328466,0.01870477475906374,0.01596133740774248,0.008329958417044635,0.004958532673650997,0.0010298125383706351,0.002186214714701557,0.010195455993739971
Health Care,-0.0009996586147857985,0.005581409361460356,0.0029742835101437366,0.0033671241112282592,0.012310011671151422,0.01968580245315693,0.009947582321348009,0.008958875710936036,0.0003436589824082744,0.003319653011703012,0.0027764203105385935
Utilities,-0.0008307386284086338,0.005350442414412899,0.0032352471841726326,0.0046723383625957675,0.013242331953493603,0.01808083726590086,0.007713289314400359,0.005473754693854944,0.00011861557268318152,2.060255421109579e-05,0.00699001199786174
Oil & Gas,-0.000990240734182362,0.004159209739893591,0.0013373793267426684,0.0017177875414641187,0.009984960697539062,0.021989646850895835,0.008038737515490921,0.004078864751109286,0.0015575092255237471,0.0020242927718158387,0.002857187417171035
Consumer Goods,-0.00020471896074847657,0.01712402963212691,0.008462001703260112,0.007475518020821242,0.031626747201211884,0.023748046648295353,0.011252469558819587,0.009144238985492896,0.002888970436680533,0.003875104612690786,0.014940869169115472
