,2000_2001_2002,2003_2004_2005,2006_2007_2008,2009_2010_2011,2012_2013_2014,2015_2016_2017,2018_2019_2020
Industrials,0.0019653949875005493,0.003941190061279138,0.007188104191055133,0.042245348967968534,0.014553433107027697,0.009151504378855448,0.019112877151508462
Basic Materials,0.0061167386405219445,0.008685321862125311,0.019877742915472788,0.05876618164230683,0.021434035546879077,0.011181400418227705,0.026742974389728297
Financials,0.0009371313387973781,0.0009516462435406746,0.002132878807181379,0.02291773497402406,0.009056771573067111,0.0027424684221417704,0.004869840194461591
Consumer Services,0.001868932239011954,0.0006644134777222683,0.0013496886227849978,0.021500011096007483,0.006199453513648961,0.0009738385914879188,0.0042051804693626306
Health Care,0.00029548594030837094,0.0009760235629874714,0.0011247471403876767,0.016995873444286776,0.006111540036736101,0.0002085381740444766,0.00711539771354396
Utilities,0.0066319177383769275,0.01088732799752683,0.015739567484671875,0.034555431708921544,0.011179938654487787,-0.0018404711448156443,0.0004814884873156051
Oil & Gas,0.028416867083352976,0.033802244972223776,0.05264968072052439,0.06161344401522953,0.0178754525220993,0.027845543606664545,0.024877444674130875
Consumer Goods,0.0009230560270801951,0.003350800950472564,0.003790758224872911,0.01928327917849492,0.012523079237681214,0.0029842105087333425,0.006929982283665145
