,2000_2001,2002_2003,2004_2005,2006_2007,2008_2009,2010_2011,2012_2013,2014_2015,2016_2017,2018_2019,2020_2021
Industrials,0.00040316546377221484,0.013082725202168266,0.017687972457983595,0.011707164341523685,0.042833212554830656,0.07120115003480258,0.02387878718010929,0.023148785408534992,0.00890287410790129,0.02983193432746478,0.02216526443216097
Basic Materials,0.006645212209838951,0.024512722580754216,0.01708238746212249,0.015999052953316106,0.046885274004246434,0.06372453751570123,0.030269950678841844,0.027743700179560803,0.015057524643895587,0.031085298592079237,0.038578850024024884
Financials,0.0008723655257986859,0.008515661951553894,0.005765943836410025,0.0072069717423883925,0.024615669805890267,0.029756556797667175,0.008271928638613714,0.009377211359150062,0.0033261920819342475,0.008886203031443189,0.016570171958506987
Consumer Services,0.0002986315704820505,0.01091586464573111,0.00661254232628492,0.006006355859419088,0.021247283208407682,0.03506711913330173,0.008744789785380038,0.008223860482959396,0.0051936597980971645,0.0037751944841197117,0.018073392751572253
Health Care,-0.00014368358378567616,0.005592726857069013,0.0052294667180486885,0.0029356989787891205,0.014045094344919835,0.030825033620952378,0.012332766212133724,0.011467858187260463,0.0025023174870405537,0.017517369461524376,0.007195841746940574
Utilities,0.0021873300708604745,0.009393835838898466,0.01022944925399875,0.009121884691930144,0.025437857038168213,0.040523304010318666,0.010349604690520563,0.006699019073796325,0.0006000689506311068,-0.0012949259552321544,0.019248691957130745
Oil & Gas,0.0023530646082479314,0.006472733152488181,0.009894694280704433,0.009617873459408972,0.02697881230340014,0.04642192487665064,0.01758016669158916,0.015740455231567328,0.010019489190792421,0.010356666344261387,0.02178060117976751
Consumer Goods,0.0032230732066148666,0.01441764008782252,0.010727830177125483,0.006787157931866299,0.02958429180724594,0.0353992167155479,0.018923029139206734,0.013724805567313305,0.008638104788819538,0.01907695012453329,0.016339977782242554
