,2000_2001,2002_2003,2004_2005,2006_2007,2008_2009,2010_2011,2012_2013,2014_2015,2016_2017,2018_2019,2020_2021
Industrials,-7.026302190227263e-05,0.00762484129671631,0.0052919469096102565,0.006916893978406596,0.016770468754605534,0.03897547043306795,0.01066184503957238,0.016091389738309536,0.0036798038536693754,0.014184712164552339,0.009226373629533643
Basic Materials,0.002602044605926958,0.013208554794107779,0.005792842272625938,0.006758125154861411,0.01415928464161744,0.03445738924833183,0.014378078533646445,0.008333567553881803,0.0038395574865889514,0.017163697896847088,0.0072326708282629965
Financials,-0.0002043415369562889,0.003936100729649316,0.002647524831842566,0.004944084836918565,0.012556424429842667,0.02305630929592995,0.011370186508903377,0.008851703421186803,0.001272796730298393,0.00628519310623355,0.0030029219008842734
Consumer Services,4.806424552248017e-05,0.004245956703592681,0.004269062960109166,0.0036132961370868204,0.0066555306146109175,0.014962736424907768,0.008112620703746735,0.003451243852458135,0.0010633466468532012,0.0016957610087401343,0.0027496409362975515
Health Care,0.0012223120103691278,0.006347733542917362,0.004121343986180521,0.001414454677873784,0.017095575559145475,0.03145664098939071,0.0062035584189508546,0.019189198864084142,0.01108894365892209,0.027608698422039224,0.009023968059288854
Utilities,-0.00017722464886380836,0.006406489279246072,0.004667959109656079,0.006761038641769604,0.01929937759409448,0.03486725924730502,0.01167544012904729,0.00898441410253842,0.0007896973894793887,0.00048426576075075086,0.011571909101920503
Oil & Gas,0.0006496909905651359,0.004140555096688406,0.004774867887218383,0.004894330805784351,0.006530261804199679,0.02111704942615421,0.0048860371772000135,0.001997557249743125,0.001267634344028209,0.008448530145222774,0.003126000735791212
Consumer Goods,0.0014951961364130842,0.008691557866427958,0.006757314586439365,0.004045958590373783,0.012855985970474514,0.0207390439816886,0.010252512961541164,0.010972045859262362,0.002226967559696862,0.0027675545468618867,0.003542300684544029
