,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,1.4608299971852238e-06,7.62196185319607e-07,2.2440539044497193e-06,9.510699890440218e-07,2.578238784375228e-07,3.3436399634089373e-07,3.1464760474264346e-07,7.530065533880208e-07
Basic Materials,9.052294359188503e-07,2.8655196921075094e-06,1.5434362859081624e-06,1.262972933638869e-06,4.5233348205972133e-07,1.634937693866215e-07,3.160295427440254e-07,9.168882600398723e-07
Financials,8.860148313943769e-07,1.204769424654477e-06,1.372487493113267e-06,7.995388668368441e-07,2.8925803776541874e-07,2.754429028439118e-07,4.476474782153421e-07,1.1847045447118277e-06
Consumer Services,9.311566794568158e-07,1.155875323283769e-06,8.867164777226604e-07,2.489089654209396e-07,2.0822631321172134e-07,1.8136539172889776e-07,3.306175702139331e-07,1.60793613095704e-06
Health Care,2.230178414580389e-07,2.1927050131777216e-07,4.818891415727368e-07,1.9355519041625395e-07,1.1558451643315848e-06,1.2153630327021317e-07,1.0266504479153801e-07,2.3613498605152874e-07
Utilities,3.577610701991828e-07,2.3620741171744392e-07,2.6475748241268967e-07,1.9695541478030954e-07,1.7514099473881612e-07,6.774085744171815e-07,1.816245399430966e-07,2.1473059446807057e-07
Oil & Gas,6.604795532556558e-07,6.839526681500578e-07,3.8860511952674937e-07,3.464957466712995e-07,9.410666533551212e-08,9.785678060925503e-08,1.2666120681117474e-06,4.5515401292730763e-07
Consumer Goods,1.4763668221285213e-06,1.400823400943668e-06,1.8824299165166059e-06,1.689154021329531e-06,2.7555393231679284e-07,2.201433714376047e-07,5.247985636525628e-07,3.3223597454056264e-06
