,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,4.262920341433219e-06,2.9595509569622324e-06,2.7255038707595e-06,1.514897122867437e-06,5.598655827858584e-07,3.2762401389932994e-07,1.0566631728325802e-06,4.763790268319121e-06
Basic Materials,3.5788290595138115e-06,5.313270065940615e-06,1.5047523529624921e-06,2.3788745650920278e-06,5.349249219810963e-07,2.4463109724916956e-07,1.9373022491784225e-06,1.1110513573930986e-05
Financials,2.4271499117095306e-06,2.65220635290865e-06,4.420592577422428e-06,7.891613845077568e-07,3.877421682781317e-07,1.6183279883467405e-07,3.6742853369369063e-07,6.845636679923219e-06
Consumer Services,1.396735433300924e-06,1.9810644850796615e-06,9.058102243211484e-07,1.630962382351293e-06,2.144455909475393e-07,2.000542610547805e-07,6.848767335396662e-07,2.897162958417992e-06
Health Care,6.105633664323376e-07,6.094835561756767e-07,7.10591255149939e-07,3.469683060756303e-07,1.1567843610005152e-06,9.888830618787268e-08,1.6893437853788312e-07,8.14627968863551e-07
Utilities,3.2892642133950733e-07,2.2325100737052135e-07,1.4534132184022167e-07,9.187629251143423e-08,9.03147456516923e-08,8.56999360658564e-07,1.4611592167546196e-07,1.3077086712291739e-06
Oil & Gas,8.697926611556171e-07,1.401760842477963e-06,6.944208268887901e-07,2.4823180978217547e-07,1.9262174344406301e-07,2.0132887398577062e-07,3.1008545349831116e-06,3.0395931698088006e-06
Consumer Goods,4.7898030995997e-06,1.1357989533910998e-05,7.689876174870767e-06,2.934350700355525e-06,8.171748757844083e-07,1.2368556399533488e-06,3.358879960336969e-06,4.442292035551728e-06
