,2000_2001_2002,2003_2004_2005,2006_2007_2008,2009_2010_2011,2012_2013_2014,2015_2016_2017,2018_2019_2020
Industrials,0.001025842640259121,0.007287697506777535,0.007807473144502814,0.026092702835927514,0.011369476640325348,0.004475134641163635,0.015287340054010258
Basic Materials,0.0043889164503944245,0.006979921029922595,0.00719099829238629,0.02937766981236366,0.00994243507628591,0.0034958609929952875,0.01277193679885072
Financials,0.00016828106701987088,0.0040482165865861905,0.006363197057110811,0.01730230426565918,0.008444483758484068,0.0016662484248544868,0.005218266190122543
Consumer Services,0.0011895109583170843,0.0045055909015006826,0.0046985514753627045,0.014950384774527236,0.006421989636427395,0.0017463490543514735,0.003964832112209742
Health Care,0.0024824969675272764,0.006644103593726098,0.003521015156276056,0.018666951813758204,0.010251951474451999,0.005086066815350408,0.011047368849433293
Utilities,0.00017900828015149044,0.004351202438320691,0.0048256329399526746,0.018944465341638198,0.0030965716252608338,0.00017829576771154646,0.0013812213049189813
Oil & Gas,0.0011849858428669385,0.0007282847331374853,0.0039040778811506613,0.023098899340437233,0.005658899053906108,0.00037234547481450927,0.00704329884123032
Consumer Goods,0.0010133396149456138,0.005743219896839058,0.0038130475407263742,0.01925753371540278,0.008616910298865665,0.0020262276971273444,0.004168418982618917
