,2000_2001_2002,2003_2004_2005,2006_2007_2008,2009_2010_2011,2012_2013_2014,2015_2016_2017,2018_2019_2020
Industrials,0.0008726283403644215,0.0072138256822305395,0.004807643191017151,0.018839530312017207,0.012032948497757401,0.0042897361857572374,0.006728399893519965
Basic Materials,0.0008517822028330307,0.005937796182738118,0.00352383878946938,0.016941547545270247,0.0058352946586188535,0.002951600610733588,0.004437326917045141
Financials,0.0006035848684697293,0.0046304917785674055,0.004959686796368461,0.014271264789147446,0.008780719818850287,0.00231967937123113,0.0044354088023284
Consumer Services,0.0009793633059270502,0.00404179462514116,0.005849511079460194,0.01026765998853418,0.005911547847348686,0.0018027983198508782,0.0021463677274074326
Health Care,0.0017706115053258665,0.006392002493535287,0.004740865373150507,0.018679743550340574,0.01032589216797183,0.005883166465208614,0.0051791938603857005
Utilities,-0.0008380193344006922,0.004606016197704209,0.0031944530921604146,0.016238911223087245,0.007042606908457838,0.00034359995752704413,0.0008573118749556701
Oil & Gas,-0.0005845528368927028,0.0009126377124366909,9.502416024163019e-05,0.01560172968416617,0.00619908565192681,2.371121440343238e-05,-0.0005645198093425055
Consumer Goods,0.0021622925064738144,0.00741027172032752,0.004702372512648407,0.019384985272572822,0.010150280620937847,0.002920684006221557,0.004073080327711784
