,2000_2001_2002,2003_2004_2005,2006_2007_2008,2009_2010_2011,2012_2013_2014,2015_2016_2017,2018_2019_2020
Industrials,0.0010374307095880957,0.005002609244506992,0.009325667698235935,0.027825832453495045,0.0073830636625146565,7.567861478717321e-05,0.0017447562283970962
Basic Materials,0.0014542559296086704,0.007683683657752928,0.00750437860763417,0.03030046304975284,0.004553153745783289,-7.243020605338022e-05,3.732153164661055e-05
Financials,0.0008803831833447414,0.005186816941744965,0.009780678276778153,0.02516084867812728,0.013014705622969646,0.004230039805711039,0.006404077924359632
Consumer Services,0.000446600347561115,0.0041068724465436,0.003663517764828869,0.014466423357676618,0.005879159874030547,0.0006830700119921802,0.0018589195791344057
Health Care,0.0003213906416844,0.0034005603889623705,0.004642979908101154,0.018084918599860375,0.006041805375299481,0.0008970747441969795,0.002498218577434676
Utilities,0.0020860656825886573,0.010206736090647732,0.014106061148048094,0.030549383335187176,0.017494986090689085,0.010747085566661431,0.008832008681219314
Oil & Gas,0.0009091176085370277,0.003343861747564406,0.004617760741857171,0.022158432267214007,0.004871595408346442,-0.0003868955444638278,-0.0004931866098690562
Consumer Goods,-0.00010980169723790694,0.004914557859221176,0.00684870856536278,0.02096532683580102,0.007982261085068318,0.0005530819493035022,0.0024193953366268253
