,2000_2001_2002,2003_2004_2005,2006_2007_2008,2009_2010_2011,2012_2013_2014,2015_2016_2017,2018_2019_2020
Industrials,0.002458683322510697,0.008852216843987503,0.01013572205669774,0.02802020144332903,0.01049527025116701,0.004923545291205914,0.01684154749379717
Basic Materials,0.006563236059105413,0.011026799921402748,0.014579930762168023,0.034208837770621954,0.01121309616149511,0.005150499838622543,0.014532824868517582
Financials,0.0025095945251163115,0.004913605920196673,0.0110072561453062,0.02836388815855856,0.007709501508015139,0.0030348806008716955,0.008135169341840477
Consumer Services,0.002631858331467545,0.010204033376343588,0.011752738225576202,0.022087791936402697,0.005754515705252837,0.004126108718140342,0.01082355797058443
Health Care,0.0012547202406290672,0.004298407322060082,0.005238411627916045,0.017015182634752758,0.0063883966715164945,0.002246060560756513,0.005565661085175755
Utilities,0.0006520196905453801,0.004679048569148029,0.006185329491444179,0.020308579797577657,0.003737721461446813,-0.00020305962052485755,0.0011212176768841977
Oil & Gas,0.0008820021273684578,0.001313372877732715,0.0035675280625091575,0.029557196933563273,0.005718198028788343,0.0019678598487020186,0.005857139985227874
Consumer Goods,0.003809742461643476,0.005589141057390501,0.007393329182580935,0.021689953257002445,0.008899076252222653,0.0026570273669628656,0.006708981875898333
