,2000_2001_2002,2003_2004_2005,2006_2007_2008,2009_2010_2011,2012_2013_2014,2015_2016_2017,2018_2019_2020
Industrials,0.0011213382943893434,0.00538195943814354,0.007292782738759713,0.02670202376851578,0.013166144464665042,0.0045826544852806544,0.016661530471700502
Basic Materials,0.0043889164503944245,0.006979921029922595,0.00719099829238629,0.02937766981236366,0.00994243507628591,0.0034958609929952875,0.01277193679885072
Financials,0.0004469645665751809,0.004052228931671818,0.006709115444260842,0.017724479748998285,0.008572045445775637,0.0029196114211737434,0.007485195129098468
Consumer Services,0.0012666359230812687,0.003147714357648696,0.005067306584804714,0.01705457194826431,0.007065202651275256,0.0008371462271713132,0.004729142737668278
Health Care,0.0024824969675272764,0.006644103593726098,0.003521015156276056,0.018666951813758204,0.010251951474451999,0.005086066815350408,0.011047368849433293
Utilities,0.0003713746428337851,0.00415266254308719,0.0037295558096263155,0.017369916988853554,0.002887404511818627,-0.00034396854334244964,0.0007447609912353428
Oil & Gas,0.0002840937690946494,0.0015292708594371136,0.002894131797785266,0.021924505526284836,0.006735622086604653,0.00028287931233130463,0.007174369742294522
Consumer Goods,0.0013032872912267354,0.004999477456388566,0.0030882951776740673,0.01745473342901665,0.006237446026946498,0.004569344974572896,0.005897260244710763
