,2000_2001_2002,2003_2004_2005,2006_2007_2008,2009_2010_2011,2012_2013_2014,2015_2016_2017,2018_2019_2020
Industrials,0.0011773320235366543,0.007034193297847116,0.006228978464379711,0.021456569890985846,0.008501799672489234,0.0005668368595919253,0.0024604999372929625
Basic Materials,0.000731840953730575,0.007784208042763849,0.006265234707952048,0.02061511779403065,0.005371197147629874,0.00010420323595650467,0.002071009171433965
Financials,0.0003768319720490203,0.005369842886886587,0.006155342888754811,0.01854505932707406,0.00775082725215009,-0.00013382033493005072,0.0019394864575918355
Consumer Services,-9.708581297609113e-05,0.004268539103121492,0.004578538262860394,0.013549891431972298,0.005068716539177804,5.788625199456554e-05,0.0006757771904641187
Health Care,-0.0002279663873237668,0.004442133029594261,0.0031626642889577474,0.014656609878314044,0.005621370992227208,0.0009081334646320485,0.0016228532091865841
Utilities,0.001980884602426209,0.011152880688069633,0.007664517956390204,0.02659274778465872,0.017564488986389903,0.0077685725697422955,0.0068351702640953695
Oil & Gas,0.0004238726361184751,0.002941945422971015,0.003090879843090923,0.020833071950443545,0.007508270360400975,-0.001095526211978618,-1.3178080647538845e-05
Consumer Goods,0.0014812918981228496,0.008480364104352673,0.005583998015344425,0.0233980278077917,0.0092472099070104,0.0021847911241681586,0.004260935250815751
