,"J-S div (O-AR, 0)","J-S div (O-PR, 0)","J-S div (O-AR, 1)","J-S div (O-PR, 1)","Pearson (O-AR, 0)","Pearson (O-PR, 0)","Pearson (O-AR, 1)","Pearson (O-PR, 1)","Spearman (O-AR, 0)","p-value (O-AR, 0)","Spearman (O-PR, 0)","p-value (O-PR, 0)","Spearman (O-AR, 1)","p-value (O-AR, 1)","Spearman (O-PR, 1)","p-value (O-PR, 1)","RBO (O-AR, 0, red)","RBO (O-PR, 0, red)","RBO (O-AR, 1, red)","RBO (O-PR, 1, red)","RBO (O-AR, 0, syn)","RBO (O-PR, 0, syn)","RBO (O-AR, 1, syn)","RBO (O-PR, 1, syn)"
100307,inf,inf,inf,inf,0.9415599269090181,0.9244877517474598,0.7311977751750205,0.9082514145370705,0.8999999999999998,0.03738607346849874,0.8999999999999998,0.03738607346849874,0.8999999999999998,0.03738607346849874,0.6,0.28475697986529375,0.95,0.9333333333333332,0.9333333333333332,0.8833333333333332,0.8,0.9,0.9,0.7
100408,inf,inf,inf,inf,0.9595418568065992,0.9098825468929076,0.9939041415056746,0.9814454709434891,0.8999999999999998,0.03738607346849874,0.8999999999999998,0.03738607346849874,0.8999999999999998,0.03738607346849874,0.8999999999999998,0.03738607346849874,0.9,0.9,0.9333333333333332,0.9,0.9333333333333332,0.9333333333333332,0.9,0.9333333333333332
101107,inf,inf,0.05500007435397318,0.03509184811923728,0.8143163121285734,0.7375119181108866,0.6654248039382111,0.9156058938287794,0.7,0.1881204043741873,0.6,0.28475697986529375,0.6,0.28475697986529375,0.7999999999999999,0.10408803866182788,0.8833333333333332,0.6833333333333333,0.65,0.75,0.7,0.65,0.6833333333333333,0.75
