,2000_2001,2002_2003,2004_2005,2006_2007,2008_2009,2010_2011,2012_2013,2014_2015,2016_2017,2018_2019,2020_2021
Industrials,8.865696786307506e-05,0.01483133079613236,0.006423306996593947,0.008606664833355827,0.03379041616131726,0.04755805218106333,0.014816626074196135,0.01045978518308836,0.006282177638946715,0.013098205237049422,0.025199263780696354
Basic Materials,0.003951031067770337,0.0103996449524276,0.011354128319816503,0.009727408699120074,0.03850477035325464,0.045194983070530326,0.022228356650515275,0.01825573736247446,0.007717377265035795,0.020494535068008427,0.026564908108721745
Financials,0.0003145321411551232,0.009502832363496269,0.005156270152623226,0.006850019533931168,0.033185771479369554,0.028706070619345457,0.012179036307141983,0.005487055539589493,0.006923322736656111,0.006193159629457685,0.026176821585967222
Consumer Services,-0.0008287198592284423,0.013592851375743535,0.005276638651957282,0.0055573109134483415,0.028960998383805343,0.02543826848671063,0.011836243560604772,0.004842987946153007,0.0016329381647245495,0.005117124121970638,0.012386895017075603
Health Care,5.8002112842636675e-05,0.0037353399629877666,0.0032547714249432083,0.004666532620488807,0.009876081145446516,0.0244899939781154,0.00886699589638824,0.004324366060606913,-0.0001995028657478962,0.006869993835869088,0.002850907194780263
Utilities,-0.00013790267113357655,0.006082381688833616,0.006123359230278133,0.0055427488685717945,0.018814061946444787,0.023400430307282324,0.0052725074969385945,0.0027642001838782183,-0.0012474885026286576,-0.0007987960005594985,0.006529277316876244
Oil & Gas,5.712337165984595e-06,0.0065760735928172415,0.002460195705272878,0.002547581031742904,0.019015445199113534,0.035653585756520625,0.008775072385725176,0.005643932049935505,0.003946151909394903,0.005397030601745158,0.013982357603363723
Consumer Goods,1.1915451388747452e-05,0.009848091701888606,0.0049615576037730785,0.00603037227381793,0.024217452400850974,0.023540795263642587,0.008515069104468243,0.0072386397038442215,0.0024955033678817034,0.004377975764558745,0.009542509916478517
