,2000_2001,2002_2003,2004_2005,2006_2007,2008_2009,2010_2011,2012_2013,2014_2015,2016_2017,2018_2019,2020_2021
Industrials,-0.0009549546134832276,0.004845808191673586,0.0037984394152150523,0.00386172182354505,0.009206559574085388,0.02607970538487717,0.005993824450048451,0.006321543651866898,0.0017678207256046946,0.004145776116670952,0.0017666516691997559
Basic Materials,-0.0005862322730532555,0.003435756628194321,0.003374016364350447,0.0037007498797474382,0.004690816956379035,0.019736719270073356,0.004556195883091631,0.003910565231880371,0.0014660419505526877,0.005631618751494941,0.003717352874910164
Financials,-0.0009019353367224766,0.0026629187622156775,0.00324724229589201,0.0032187898135361986,0.011052076211255762,0.01719886051319115,0.004740984810660732,0.004459426718552294,0.0007376991523615293,0.002200083049644703,0.00043750467069128313
Consumer Services,-0.00041783976898107487,0.002341884560766332,0.005382733661190083,0.0032726013773853994,0.010717054304259704,0.015024419380800229,0.008936708692528564,0.004385509502147305,0.0011123900831667033,0.0013615860227626174,0.001438338595830034
Health Care,-8.131671887637384e-05,0.0034556425703578418,0.004580226747069764,0.005403147440749022,0.009578074337472766,0.018116065994806117,0.010609578330716024,0.010937039210964438,0.002723128638202483,0.005932111542312641,0.0032299108253275375
Utilities,-0.001165413057517682,0.001989774544577624,0.0025533361021433886,0.0018904652806273133,0.0077726198656065115,0.01561644568819098,0.0035052639904931634,0.0015759559848353153,-0.0010829265427874293,-0.001259097887363111,0.0027234784842681808
Oil & Gas,-0.0012742581200321584,0.0010778927487919468,-0.00017985404144678087,9.108849164419627e-05,0.003584252679735332,0.0163165660743664,0.004243848070618236,-0.000553905417662521,-0.000851854451282514,0.0004150517595933006,-0.0009969601765389413
Consumer Goods,-0.0003361320385224266,0.00252517217535595,0.0034451835233047464,0.0009408749587940373,0.009498080903766849,0.012103956281839632,0.005343131917073902,0.0051250484712332895,0.0014119439660850385,0.0010494201036237057,0.0006712551220756424
