,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,0.4121303817195659,0.27400960667148816,0.30788908207680155,0.3056849063041854,0.40353507587818543,0.3860988166517238,0.2425406315625779,0.32355399318958056
Basic Materials,0.27400960667148816,0.17591436767288646,0.20692451595925454,0.20009934044370645,0.27257044108775214,0.26239871055627023,0.1732981620138319,0.21486921737951617
Financials,0.30788908207680155,0.20692451595925457,0.2406237670916225,0.23140722433205144,0.30574730577034714,0.2991400479728878,0.18853827396836645,0.25080845583302974
Consumer Services,0.3056849063041854,0.20009934044370645,0.23140722433205144,0.2341142482584562,0.2969072409760914,0.2970947138207675,0.18952050173834506,0.25370631653196857
Health Care,0.40353507587818543,0.27257044108775214,0.3057473057703472,0.2969072409760914,0.41564066995287274,0.39051549536442537,0.2318183371496642,0.31824424152212377
Utilities,0.3860988166517238,0.26239871055627023,0.2991400479728878,0.2970947138207675,0.39051549536442537,0.3992862838958476,0.2402510096185684,0.31742416953698904
Oil & Gas,0.24254063156257788,0.17329816201383194,0.18853827396836645,0.18952050173834506,0.23181833714966427,0.2402510096185684,0.23111682735873695,0.2022956842131103
Consumer Goods,0.32355399318958056,0.21486921737951617,0.25080845583302974,0.2537063165319686,0.3182442415221237,0.31742416953698904,0.2022956842131103,0.26944309872592376
