,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,8.262170229935771e-07,4.34131499945024e-07,1.259475359942636e-06,4.979140446822809e-07,1.4525212346494716e-07,1.7815374923396083e-07,1.913500999168271e-07,4.6032531193210367e-07
Basic Materials,4.984889149842694e-07,1.6909925064343317e-06,9.261213055209248e-07,6.853724266239152e-07,2.3727998830833701e-07,9.88704028441381e-08,1.851935087481102e-07,5.686656007278602e-07
Financials,5.019546061500453e-07,6.247338114442421e-07,8.065490754919692e-07,5.248428012893768e-07,1.8477682630220928e-07,1.7529499848594069e-07,2.452324014761916e-07,7.257294842846061e-07
Consumer Services,5.220706337952085e-07,7.608106504940037e-07,5.041705535708773e-07,1.3996742205723015e-07,1.1725533496576969e-07,1.0463387661952862e-07,1.9596619402944632e-07,9.073856569939289e-07
Health Care,1.2977132903896815e-07,1.354172769649377e-07,2.73097824624152e-07,1.193800918256309e-07,6.963172216276485e-07,8.243094861951086e-08,5.4494502214512906e-08,1.1910876711442768e-07
Utilities,1.8382525864421086e-07,1.3087689483991623e-07,1.3643402650748857e-07,1.0896524400165426e-07,1.0452321430579518e-07,3.6604135299560803e-07,1.188057106808598e-07,1.2743118156295469e-07
Oil & Gas,3.25929611849034e-07,3.7891984859188194e-07,2.2997512391379316e-07,2.1183708445350102e-07,5.553030561336482e-08,5.6330290661311314e-08,7.134367729742993e-07,2.9071244195034873e-07
Consumer Goods,8.410137177035202e-07,7.725305722381075e-07,1.1245191363645083e-06,9.444862083835748e-07,1.5715861105507679e-07,1.3150592859757483e-07,3.2825473400882223e-07,1.6586417355506165e-06
