,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,1.2584574178747473e-06,5.5103053460552555e-06,1.4773236252683814e-06,8.239556736858309e-07,3.767576136596752e-07,8.999105177277546e-07,1.0787791065197106e-06,2.3947641407253455e-06
Basic Materials,5.526931472332951e-06,7.572558396610177e-06,1.5963817187669098e-06,6.460287195560804e-07,2.8941399593815213e-07,4.561788975765923e-07,1.0100798386897006e-06,2.519493562886233e-06
Financials,1.518166795771198e-06,1.5776806371400888e-06,3.2773313957092995e-06,6.478908981323044e-07,2.968267428171239e-07,2.979411365036942e-07,8.028147087667324e-07,2.3435767758911655e-06
Consumer Services,8.4687603459462e-07,6.774324511374553e-07,7.886238964026412e-07,5.894955012415613e-07,1.362673611445257e-07,1.606866310520143e-07,2.2188429139023943e-07,9.501071323575925e-07
Health Care,3.538290791097982e-07,2.5851591312028886e-07,3.455727879129906e-07,1.4651731288621193e-07,1.8958348117376215e-07,5.873952583578329e-08,2.0497710632489646e-07,3.19063975600331e-07
Utilities,9.521237148204393e-07,3.451186671330285e-07,4.569963075012427e-07,8.777723846119337e-08,8.933000378894313e-08,1.1559141055801374e-06,1.744294863961718e-07,1.809568360248997e-07
Oil & Gas,1.125695130808904e-06,9.164720024505489e-07,5.171346306024143e-07,2.6955595298532497e-07,2.1770223252722996e-07,2.791035340437803e-07,9.11047310591709e-07,8.486598243106482e-07
Consumer Goods,2.4864345773027694e-06,2.4026891659873692e-06,1.903089912568306e-06,5.694539391563059e-07,4.378730823290862e-07,1.5795416321802826e-07,8.980503502811078e-07,2.592567040109878e-06
