,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,1.1064513800264504e-06,1.0803969605757989e-06,4.833231144545376e-07,2.450423031746582e-07,1.2959672192676213e-07,2.0259624536115964e-07,9.295474269495419e-07,7.015853375556579e-07
Basic Materials,1.053611452389175e-06,3.5241765242489485e-06,6.43928975469016e-07,1.8345068649257935e-07,1.6176514559177628e-07,2.730688514787589e-07,3.353040749731671e-06,6.78474185075418e-07
Financials,9.202485242231383e-07,1.091396450019624e-06,6.855676800856385e-07,3.4774499110716736e-07,1.0860617012259499e-07,2.087988451463038e-07,2.187115111187493e-06,5.749167716605278e-07
Consumer Services,1.8523909357126123e-07,2.788575400024607e-07,3.3079910962783244e-07,2.2034735709320195e-07,4.151253468954003e-08,7.739496822684065e-08,6.889158554003115e-07,2.2764201184172823e-07
Health Care,2.107131659074342e-07,2.0111242582795423e-07,8.313799312759388e-08,6.471594235526721e-08,5.372180857428818e-07,6.341632010148396e-08,2.5879395086700565e-07,1.0874935467752478e-07
Utilities,4.054811443813477e-07,2.7685904429238765e-07,2.3585078530841878e-07,1.1294544227272969e-07,7.531748293734588e-08,6.21161626837372e-07,1.1222087285632002e-06,1.4308882213920537e-07
Oil & Gas,8.349566092782169e-07,3.6349727653512177e-06,1.9988609888960507e-06,7.790866804365583e-07,2.8814385146294155e-07,1.1383650293671116e-06,1.089550229434767e-05,1.937235443552137e-06
Consumer Goods,7.935479426122282e-07,6.49143964215896e-07,4.415467629325177e-07,1.9166778966647948e-07,1.453838298963447e-07,1.3305499582977788e-07,1.651771332418232e-06,1.6431607252756077e-06
