,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,2.2599187107623886e-06,1.8412194736559091e-06,1.7092195576824087e-06,9.793621931511855e-07,3.2393683955594954e-07,1.9614132903615635e-07,5.685404244293459e-07,2.577331140437747e-06
Basic Materials,2.1045154217847445e-06,2.7756871388914675e-06,8.499439020582377e-07,1.3200593394668264e-06,2.8994828331472964e-07,1.3731847045638034e-07,1.0811139982307177e-06,6.3120602647454635e-06
Financials,1.4655769316979243e-06,1.6287400852632962e-06,2.5113536216295932e-06,4.790454681593274e-07,2.238328923167437e-07,9.723672817374577e-08,2.0292789925998274e-07,4.204083332752566e-06
Consumer Services,8.428165076096318e-07,1.2361823980553271e-06,5.250616619243444e-07,8.913905556190458e-07,1.2865329423430407e-07,1.1774962128335167e-07,4.181786205128165e-07,1.7348433614059792e-06
Health Care,3.5935983971063815e-07,3.669820859703798e-07,4.188512092158361e-07,1.950670016098713e-07,6.9987442744837e-07,5.8654398333132246e-08,1.0066498864128682e-07,4.4243617984392724e-07
Utilities,2.0943141264215257e-07,1.4288028554686064e-07,8.974814288689905e-08,5.467341301738453e-08,5.189695479310248e-08,4.647570575169558e-07,8.633439117856237e-08,7.961738481547958e-07
Oil & Gas,5.049826438323582e-07,8.229849700184403e-07,3.938231871395264e-07,1.4790714544871218e-07,1.0992627760717875e-07,1.218132215773069e-07,1.879726410812208e-06,1.7050836109003575e-06
Consumer Goods,2.592651231835801e-06,6.38627233508339e-06,3.865398601033051e-06,1.8343405105930217e-06,4.30854596256499e-07,7.503799553711589e-07,1.7724323051951034e-06,2.5346622882380383e-06
