,2000_2001,2002_2003,2004_2005,2006_2007,2008_2009,2010_2011,2012_2013,2014_2015,2016_2017,2018_2019,2020_2021
Industrials,-0.0058512187663507485,-0.004196277379828243,-0.0035028580427018223,-0.0050347644830455235,-0.00011667643631554369,-0.002579820880642969,-0.00354996390051089,-0.0051537448604231486,-0.00576629888175121,-0.0035922699352625566,-0.005986946059040434
Basic Materials,-0.00570638941657213,-0.001349201457172506,-0.00365567343220263,-0.004817969405900627,-0.001553040828626576,-0.0034837553009042406,-0.003354376249557459,-0.004370121366903715,-0.004812594546094113,-0.0031950140837232466,-0.007489067531957067
Financials,-0.006718573282766457,-0.004684924689519176,-0.00476678112550112,-0.006570340477981142,-0.0019478525573884868,-0.004072248846988583,-0.005168481762813266,-0.005849153984370223,-0.006311147807051208,-0.005778703070787644,-0.004428503555798688
Consumer Services,-0.005495748180651267,-0.007048244487812415,-0.006195663868500665,-0.004104726955660012,-0.00507689836941487,-0.005158421957255814,-0.007253708330233574,-0.0059610815653082065,-0.0043812555152301265,-0.004732578313246922,-0.009353678785704849
Health Care,-0.00519420214838139,-0.005170997110904411,-0.005212661719150815,-0.004763713679890153,-0.0049478485222141395,-0.00405550064651924,-0.0035040442113250733,-0.004883081871650725,-0.0036368671424048507,-0.004775371607627871,-0.008089904799673963
Utilities,-0.0048961585261589665,-0.004126861048625417,-0.005153752227721158,-0.006150539673280589,-0.005005888870638064,-0.005102115868340963,-0.002289825332948411,-0.005688604601618967,-0.004383711444901947,-0.00634730881336864,-0.009308058521323893
Oil & Gas,-0.0051880376022293865,-0.003968050692442824,-0.005125531729335354,-0.004789042928529374,-0.0035039124213580575,-0.003147082986953539,-0.006895838794633469,-0.006284765086885482,-0.0035233949829221946,-0.0050706571478451815,-0.004747978980658739
Consumer Goods,-0.0034660614850039176,-0.0022468266791330006,-0.00393174721259291,-0.004627093541106933,-0.004115913636292937,-0.00606730591771196,-0.0042958875063638016,-0.005750174567073477,-0.005334265083479492,-0.003265924044910373,-0.008642648386800355
