,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Industrials,-0.000459240626550209,0.0005604169895112523,0.00776382615277125,0.005472564730110482,0.00906375385516997,0.004390208304366025,0.0033736301279579145,0.00997437155330598,0.022872440852274162,0.019911484703424825,0.014023338314756741,0.03139772055463942,0.006995787202495172,0.0073107638336416675,0.008230034149218416,0.001007629505018778,0.010047688602701697,-0.00037549300186359475,0.0038889162193872727,0.002030101742125856,0.02607659775095384,0.004594920821286453
Basic Materials,-0.0018857912381668308,0.0022584329592994453,0.007093237451776397,0.008027437101078767,0.0045648481482182925,0.0031984760005936926,0.001556715944840313,0.010764762066865125,0.015045822009697776,0.019599335583673577,0.020527726705155055,0.03318310183248122,0.005820593497854811,0.008590234639689021,0.003946149140141778,0.0006154126477046733,0.010606888275086204,-0.0013066979183159245,0.003211963263869252,0.002069325820423711,0.02035713496946862,-0.002843679467845396
Financials,-0.0033778661054167524,-0.0022922253144632763,0.0049652445499791375,0.00467886203861081,0.005299278289544558,0.0007219209528059942,0.0025476518801968327,0.012029126537642114,0.028532856744907947,0.020542918252289922,0.019711333391310364,0.02560945626365091,0.003829639029806918,0.00914153575546541,0.005526605273896872,0.0028493580564438593,0.007657137027473945,0.0006254615074855886,0.0013010561118436824,0.00401927189405163,0.022147935964505764,0.0008634431384691079
Consumer Services,-0.0028192943289778566,-0.004673654639184331,0.0014295825665311338,-0.003493815374840237,0.007262474393497558,0.0004975082106721627,0.0025295061601352626,0.014651853434540665,0.011755587796442464,0.009294515931430285,-0.0026513575739211806,0.03154389821249862,0.001591300575946164,0.009723660389338022,0.006979839655170204,0.0012157278404881947,0.007244071706630325,0.0012005766261197171,0.003706172787037097,-0.0015217611266928443,0.01240675214432915,-0.009054537632426562
Health Care,-0.0016888057694859919,0.0009744511491856337,0.0029661528092093867,0.0023670813935241126,0.006840669992223817,0.001478049524258924,-0.0012308005326584302,0.006076233893401328,0.006872428660265248,0.006609885669921927,0.006797556376069856,0.02252647504925799,0.004904115617433151,0.004835803445583961,0.007334611904325618,0.0030125707915632737,0.009093130167639987,-0.003480750682527648,0.00018045226535783648,-3.657711447153338e-05,-0.00032277151496310657,-0.0004618680958827654
Utilities,-0.0024924510593471575,-0.0009301695009985598,-0.0006986456337339282,0.007370944653513061,0.004939881638241481,0.0021011556820017064,-0.002238871568697874,0.005166093100862883,0.007830198879030905,0.010397714527141673,0.010802112920587982,0.021733479642640705,0.0037716922034809284,0.007995802130062448,0.0002339353712092405,-0.0015114323186252879,0.00020821942098508167,-0.001921182412730176,-0.0014895451388427182,-0.002538781549592782,0.007049878137305158,-0.007816644489816805
Oil & Gas,-0.0022226215434719065,-0.0012357641242934226,0.004169152910961754,0.0003285862999118816,-0.0025214322456839776,-8.209037015272409e-05,-0.0019113923330986843,0.002851098956368503,0.0011366839218866483,0.024200356238649492,0.01712286656142593,0.02069331119399352,0.005151032021656958,0.006570830040841815,0.0013053354977402597,-0.003134024157505826,0.005529792323496295,-0.0008355788610412418,0.0002981049220712073,-0.0005710499075980393,0.013517423209884452,-0.003640115538874562
Consumer Goods,-0.001432125202405229,-0.0029569674056966326,0.0079111696081671,0.008753902683994294,0.0051420581562754,0.0041145728817340715,-0.0005587256236019871,0.008697240859585755,0.021735891250400714,0.01056046828851954,0.01126929565880986,0.022295909528235493,0.004500644426933339,0.007856052864987273,0.007129186452831985,-9.030349233046004e-05,0.009778258055939912,-0.0017908285114183631,0.002051796590217896,0.0006914542839078664,0.011706954524843218,-0.004960187468679818
