,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,0.11591722441964936,0.04879147714334655,0.06265400689574821,0.0496713268833934,0.10929854365505717,0.0881083470277447,0.03530400625951718,0.05435737892345684
Basic Materials,0.04703286253799876,0.03768136318148144,0.02297779732498634,0.022292567717057475,0.07214794329402664,0.04026252966376902,0.01383286542429449,0.04414905227786674
Financials,0.07319315225774424,0.028356293748376553,0.049344740001104274,0.014939559957148662,0.07377269494970702,0.05571694992684492,0.011302837244371085,0.0264635798789088
Consumer Services,0.05540030367511843,0.01650947420763363,0.01938198877383256,0.045820979163704235,0.03513324612464045,0.03511562237054378,0.01906911377160768,0.02654156679862868
Health Care,0.10929854365505717,0.07214794329402664,0.07377269494970702,0.03513324612464045,0.15178211991913554,0.08230737509381798,0.013722264781660781,0.09862236667873922
Utilities,0.09999421165595683,0.018531098333860355,0.06331701891723086,0.04955704513763394,0.08230737509381798,0.101328621120343,0.020234519262958685,0.06422234860847705
Oil & Gas,0.025092061541729053,0.008601681894111993,0.011513808338427772,0.0039741348647227654,0.013722264781660781,0.016933417576091164,0.009637278624174751,0.015087093777963348
Consumer Goods,0.07139617438265469,0.0230781377410351,0.04736685613257814,0.04930151330170801,0.09862236667873922,0.06772821422011936,0.01738705963017656,0.0668090497508369
