,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,0.07308783752713245,0.029762418066749046,0.04289722675536795,0.04357160886398661,0.0798593506008232,0.05987410595040907,0.035954725908289006,0.07676265198404907
Basic Materials,0.034477901170988166,0.02804863902924763,0.032592479002665084,0.021965333620704484,0.04256218172627317,0.035600112444303805,0.006845492945013465,0.04035250582747258
Financials,0.045848906219851854,0.02167629476880233,0.03438644540249718,0.033483304936598804,0.04679143088975201,0.03182954700143171,0.016964653813465562,0.03913467093412343
Consumer Services,0.05311530956047537,0.02341374350507232,0.015721228514156145,0.02488440007765401,0.05287754362857489,0.06298097573293858,0.023340037265594173,0.036004917712628835
Health Care,0.0930333644652113,0.022297591986308637,0.04091337316149527,0.04552527508580314,0.09862236667873922,0.0698636279010605,0.011548300306353518,0.0668090497508369
Utilities,0.07942142796723071,0.028010311192952518,0.02839998258567093,0.039669824089106374,0.04307763989048063,0.0841520688154189,0.02008293222161586,0.04323082899327372
Oil & Gas,0.020199088644738104,0.011873598935546691,0.02072110579113878,0.028112547468165813,0.0145060173604642,0.024371038860237507,0.014428016087840825,0.022640174014650422
Consumer Goods,0.07676265198404907,0.04035250582747258,0.03913467093412343,0.036004917712628835,0.0668090497508369,0.04323082899327372,0.022640174014650422,0.020993824309655455
