,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,8.594154232552368,8.594154232552368,8.594154232552368,8.59415423255237,8.594154232552368,8.594154232552366,8.594154232552368,8.594154232552368
Basic Materials,8.594154232552368,8.594154232552368,8.594154232552368,8.594154232552368,8.594154232552368,8.59415423255237,8.594154232552368,8.594154232552368
Financials,8.594154232552368,8.594154232552368,8.594154232552368,8.594154232552366,8.594154232552368,8.594154232552368,8.59415423255237,8.594154232552368
Consumer Services,8.59415423255237,8.594154232552368,8.594154232552366,8.594154232552368,8.59415423255237,8.594154232552368,8.59415423255237,8.594154232552368
Health Care,8.594154232552368,8.594154232552368,8.594154232552368,8.59415423255237,8.594154232552368,8.594154232552366,8.594154232552368,8.594154232552368
Utilities,8.594154232552366,8.59415423255237,8.594154232552368,8.594154232552368,8.594154232552366,8.594154232552366,8.594154232552366,8.59415423255237
Oil & Gas,8.594154232552368,8.594154232552368,8.59415423255237,8.59415423255237,8.594154232552368,8.594154232552366,8.594154232552366,8.594154232552368
Consumer Goods,8.594154232552368,8.594154232552368,8.594154232552368,8.594154232552368,8.594154232552368,8.59415423255237,8.594154232552368,8.594154232552368
