,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Industrials,0.006689036738514569,0.0026565738425501236,0.04622430346064009,0.09508370899402606,0.024385714545591863,0.014134431825183378,0.009727740934613953,0.011509221024941008,0.08294093298975096,0.12068047595567251,0.0064944021212534125,0.06028991094408354,0.021291002062622643,0.040668530575165174,-0.001357932077406738,0.022381670434425644,0.052175641405672345,0.046853832701912804,0.012804221871854723,0.024078911603199585,0.050874008152767713,0.05314564946062437
Basic Materials,0.009011111113605638,0.014975275133836981,0.06210371699830467,0.0847335865774935,0.016030208877673317,0.015663042712462744,0.0021142073660820582,0.02064330882322509,0.12345544179371051,0.17446992286317514,0.012214218769556386,0.07991151872886322,0.015873546532707623,0.015037521202759896,0.0065897186902466485,0.061602162479722215,0.05778888872950568,0.042014471746591904,0.06742600313821145,0.02487383832386586,0.04680591003539377,0.04663769751123951
Financials,0.01826167313948307,-0.001995646614675918,0.04230865432960324,0.07878288359224264,0.0213929206683605,-0.0001537607694552166,0.010301894264066254,0.033722739300861136,0.0836172601249099,0.1306834918252379,0.0018096190963853573,0.05234542887906934,0.0035060101533492243,0.01940177999817555,4.6507112373449036e-06,0.029690838594625825,0.012994750792855106,0.04068047759900477,0.01793738536612167,0.040995214934152355,0.02278825997912846,0.044592094596885394
Consumer Services,0.01557097941390214,0.0006515386095209344,0.024000905782397768,0.03636163199869594,0.013974142837970887,0.007102815855347082,0.009048835492865668,0.03692637253104833,0.07309291944585539,0.08664714667568986,0.010658905463506927,0.01283188653941097,0.01185624964450583,0.017833151674836355,-0.0030500475565210356,0.029382577008844977,0.003414326905293866,0.03397302349059597,0.04044613305265505,0.01121584922802,0.03635159502977282,0.038239487671482705
Health Care,0.01447401842642149,-0.0022767929814353936,0.04224347963423481,0.06483974673847684,0.0053390639027906354,0.009044477473414426,0.007468873874761333,0.02538746003826873,0.055530953661827025,0.05904756598906513,0.003448551220563705,0.019350835947053734,0.009096277359743889,0.012657147978764023,0.0006338266103598349,0.0009775315271086755,0.021431306111532437,0.0487158759743253,0.01941936751114181,0.012076216665815785,0.03757118018556582,0.014225162849991436
Utilities,0.02849104199215176,-0.0022119724541983044,0.07420883279906929,0.058948336722862066,0.022201928747627362,0.0036039513093931307,0.00014560414259185656,0.0047890929070257314,0.09187841299134572,0.07429587042974184,0.001368502676515312,0.01999271933613453,0.007427719453505954,0.008293575385202517,0.0020188129837326444,0.022419144487905815,0.020483854030430602,0.03232640583012163,0.02255260333728626,0.02264938639922446,0.007026095872233152,0.056614059282018084
Oil & Gas,0.008460881497235048,0.0017631232361070876,0.06576001104063536,0.06714823201828801,0.018175293866321756,0.02910153600915336,0.011117797839799737,0.028990691396176167,0.09857786665926417,0.11645947980930837,0.022635732223655593,0.05273850435822546,0.0031777350918127264,0.02497504955344342,0.0020438803883275013,0.06307140358827744,0.037532510441615895,0.01818549867991071,0.02169326328014406,0.027793998511040825,0.008230024689848988,0.014329102487685352
Consumer Goods,0.011847726194072702,0.004799403108629154,0.05218696591541143,0.0778483525081416,0.015890619995901068,0.005067946037422041,0.017571787409533014,0.044140172293227496,0.08717750387657903,0.14640644622947693,-0.0031894320930852807,0.07339215742644845,0.00267888100437949,0.04129772565164902,0.005310416783516945,0.04175264683437605,0.02484800728495639,0.03290492145633315,0.052963981527439814,0.01952481466268863,0.060543055679331534,0.0653848873133623
