,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,0.13394435955849546,0.143786916496881,0.10036843460929162,0.09099871224643348,0.08319977019142527,0.07637219503349839,0.1005949682736951,0.10182217587863421
Basic Materials,0.143786916496881,0.17087701924321091,0.11459457767755893,0.10505558625988154,0.09726937865537222,0.09067724172066847,0.12519580643899503,0.11620365017071141
Financials,0.10036843460929162,0.11459457767755893,0.08854558878778826,0.0694596074396782,0.062210332880199816,0.06165136392647939,0.07681083848433752,0.07861941974858518
Consumer Services,0.09099871224643348,0.10505558625988154,0.0694596074396782,0.06797023567167662,0.05500667423985785,0.0472887482508317,0.06782598646061427,0.07080355395644868
Health Care,0.08319977019142527,0.09726937865537222,0.062210332880199816,0.05500667423985784,0.06211730813445883,0.0451235011826785,0.062215022481382956,0.06281571819226625
Utilities,0.07637219503349839,0.09067724172066847,0.06165136392647939,0.047288748250831694,0.045123501182678515,0.09479280182895886,0.06235653573818073,0.059061364313892875
Oil & Gas,0.1005949682736951,0.12519580643899503,0.0768108384843375,0.06782598646061427,0.06221502248138293,0.06235653573818073,0.13246380844917754,0.07634377849333644
Consumer Goods,0.10182217587863421,0.11620365017071141,0.07861941974858519,0.07080355395644868,0.06281571819226625,0.05906136431389286,0.07634377849333644,0.08844787118906691
