,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Industrials,0.1427286133460188,0.15154569092441122,0.22681709129237437,0.28544775253624693,0.17726820200697274,0.168895200470216,0.15765999130086683,0.16953470409595456,0.32364644473006166,0.33219817296096305,0.24666911178236836,0.23523251310698934,0.17439541065478056,0.27189973927100974,0.13675027642909027,0.16803279776425553,0.22008853854100413,0.2464402173037709,0.142921257147443,0.18201754882042726,0.3305853423056191,0.31041458725209936
Basic Materials,0.14663709840458145,0.1290484340494109,0.2554965485024705,0.27272809781011087,0.18501479469563217,0.16035930400034581,0.16690684784612914,0.21173097244197342,0.3390211842774911,0.36120003299795717,0.24636854484935639,0.24931327526080138,0.16338747386864358,0.24130562750710893,0.146638309528021,0.1960621255935222,0.20766235569477282,0.2275597055542307,0.16996033918394066,0.19708304785543232,0.31644406923056834,0.3125717955298707
Financials,0.16383671647531783,0.13821945929715618,0.2137646161501811,0.270888868825034,0.17316542458024045,0.18474252653730514,0.18514356716361766,0.20233496411444885,0.3237313118852777,0.3341573219246621,0.2212113973588347,0.21839586839320843,0.1466133110874929,0.22985617560805818,0.1537551289433136,0.16720938461466173,0.18569872581042163,0.22206387188177412,0.1711871252173723,0.20614239297024028,0.3032681749274721,0.3287451684785201
Consumer Services,0.15542682061206495,0.15240412981621027,0.21376223770997405,0.2470450685645649,0.19287606418735537,0.15809245670351404,0.1573530937820807,0.15691273878691783,0.2924472646443877,0.2987007721589883,0.22146233753376843,0.1878561597303746,0.1703023803218441,0.23207969246005142,0.14519222982764926,0.14886630848675245,0.1585779516871526,0.2062496203816531,0.1436955911791166,0.15788562251908345,0.3108415010868507,0.32153885920485337
Health Care,0.16752995568258233,0.143068498270874,0.2291428522056724,0.23329704902255383,0.16536877259240648,0.16213141728945443,0.17387177924158698,0.16867442951114833,0.27523904346300776,0.2817509251791941,0.2067441735311851,0.19443966483973,0.14037726195230485,0.22917183669222452,0.146338570597104,0.14935186269468112,0.1785090799485974,0.2500303714446459,0.16801143711648606,0.18515248632042333,0.243348431401171,0.2411028640175132
Utilities,0.1759355345215172,0.1438183977147533,0.2731970086749535,0.25801363635852403,0.15909740162034383,0.15889960199387812,0.18030929882727315,0.13713109679119065,0.31212649804694353,0.30441175378889085,0.21567387902412324,0.17764693982112972,0.15042077025297307,0.19898273441219766,0.14897906465496716,0.15017751079970595,0.16917673979492878,0.22561809724186785,0.15827139135105972,0.2140051663394109,0.26555948091943177,0.3008521090054425
Oil & Gas,0.14608188063798533,0.13573598273692564,0.21785400102701943,0.2516163381757772,0.20330932637612267,0.20450086153855218,0.14862645227504942,0.21226876349782103,0.3023772873319844,0.33371836304619873,0.26521035082678757,0.18636875873137246,0.14674490109113902,0.23519177702259372,0.14213411773756393,0.18040932543400925,0.1826365070342888,0.22001896219990053,0.14133960609997437,0.1868599947052392,0.27211588692535393,0.24613161192172728
Consumer Goods,0.1476512610600271,0.136707391977436,0.21462831055826412,0.28256202420306903,0.18033808515966235,0.18423592520542184,0.19158021220129454,0.1992758580473801,0.2984661933467254,0.33179547004363935,0.2178441817562168,0.20354454092244922,0.16088672974152868,0.22527547487012298,0.1417856024451043,0.1719878847490947,0.15166855613310337,0.22266714846753347,0.1779469940578479,0.19624401279004042,0.26837729310654496,0.29486180475767193
