,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,0.00020819692181994753,0.049044868263208086,0.00033875568320040905,0.0007112461168623518,1.8063244890287322e-05,2.0130228620240942e-05,2.3141057422071398e-05,8.177835904099595e-05
Basic Materials,0.02481390170849318,0.9910675462386385,0.053226763551367906,0.5851039334113082,0.06102430171658968,0.0027630105212848033,0.03847555097320465,0.4474895612661287
Financials,0.012917405939697701,0.0775064554942082,0.2907472794413395,0.2771243120410485,0.0004437642095569405,0.015031537986925692,0.04576957979451479,0.002004424028485108
Consumer Services,0.0007112461168623518,0.5851039334113082,0.2771243120410485,9.847104290106046e-05,0.0030890622443930926,0.0032691146182490805,0.0032011641162141835,0.02771057924784981
Health Care,6.654660785376798e-05,0.09922159399087027,0.00012861653867801692,0.0030890622443930926,0.003807006529562118,3.119550185903819e-05,0.043494059459227685,0.0005075244572463333
Utilities,4.0307086210944476e-05,0.03336526384483185,0.0071789071065813115,0.0032691146182490805,0.00014961510291366942,0.00013933414462163896,2.9430250218398513e-05,3.4965529778219206e-06
Oil & Gas,0.03524712763293891,0.023886317631529597,0.3094773875849308,0.0032011641162141835,0.009988764170530517,0.0009663925155716235,0.0002227567547501419,0.004731606849404324
Consumer Goods,0.0005620370260221996,0.02196829801120881,0.00856049262014591,0.02771057924784981,1.8153189376590717e-05,2.8346015357172405e-07,0.02491860996074058,0.012163742153726398
