,Industrials,Basic Materials,Financials,Consumer Services,Health Care,Utilities,Oil & Gas,Consumer Goods
Industrials,-3.708857049662695,-1.9682014086675448,-3.583704214947046,-3.3852069405919956,-4.287577249249304,-4.263441426616122,-4.23220573818528,-3.9391278100161577
Basic Materials,-2.244287617958879,0.011195404442186318,-1.933076589235988,-0.5459447250136049,-1.8733193333010487,-2.9929433264337844,-2.069752250507194,-0.759606953839347
Financials,-2.4860383090815885,-1.765341102776202,-1.0564837098419169,-1.0868020263633325,-3.5125884860649617,-2.4316183177070347,-1.9975121143269805,-3.08957602075693
Consumer Services,-3.3852069405919956,-0.5459447250136049,-1.0868020263633325,-3.8943287150920343,-2.958733392736588,-2.941230225195024,-2.947730105898434,-2.2013595634941385
Health Care,-3.988306652750542,-1.6486390970997384,-3.8290927347626154,-2.958733392736588,-2.89372563624961,-4.164558950996087,-2.0189341956289186,-3.4767533602008274
Utilities,-4.105712319949268,-2.1276602385522563,-2.688429137059948,-2.941230225195024,-3.791707440165523,-3.8093472688710572,-4.177830761027061,-4.639262147861551
Oil & Gas,-2.105507816537751,-2.258952855329398,-1.0163192438557487,-2.947730105898434,-2.576218019160651,-3.3001323223422747,-3.6917038495596026,-2.8247598239622698
Consumer Goods,-3.4493023433863077,-2.290915557461447,-2.6291248488797705,-2.2013595634941385,-4.286473441570898,-5.13412467467422,-2.242662137683569,-2.5073580669899624
