,"J-S div (O-AR, 0)","J-S div (O-PR, 0)","J-S div (O-AR, 1)","J-S div (O-PR, 1)","Pearson (O-AR, 0)","Pearson (O-PR, 0)","Pearson (O-AR, 1)","Pearson (O-PR, 1)","Spearman (O-AR, 0)","p-value (O-AR, 0)","Spearman (O-PR, 0)","p-value (O-PR, 0)","Spearman (O-AR, 1)","p-value (O-AR, 1)","Spearman (O-PR, 1)","p-value (O-PR, 1)","RBO (O-AR, 0, red)","RBO (O-PR, 0, red)","RBO (O-AR, 1, red)","RBO (O-PR, 1, red)","RBO (O-AR, 0, syn)","RBO (O-PR, 0, syn)","RBO (O-AR, 1, syn)","RBO (O-PR, 1, syn)"
100307,inf,inf,inf,inf,0.31833008646061167,0.8567422852252774,0.7700663865111742,0.9513995470812137,0.39999999999999997,0.5046315754686911,0.7,0.1881204043741873,0.09999999999999999,0.8728885715695383,0.8999999999999998,0.03738607346849874,0.6333333333333333,0.8333333333333333,0.7166666666666666,0.9333333333333332,0.7833333333333333,0.8333333333333333,0.5333333333333333,0.9
100408,0.016172908400282748,0.015176558005924273,inf,inf,0.8746889833952014,0.8657089097384199,0.7632575271872899,0.5308750389871423,0.7999999999999999,0.10408803866182788,0.9999999999999999,1.4042654220543672e-24,0.6,0.28475697986529375,0.39999999999999997,0.5046315754686911,0.75,1.0,0.8333333333333333,0.6333333333333333,0.75,1.0,0.8333333333333333,0.7833333333333333
101107,0.018705405445377875,0.010221570389670143,0.055373128174866254,0.052577270775994084,0.5700056517122891,0.7710203723105068,-0.6147367361547583,-0.7143237858205939,0.7,0.1881204043741873,0.6,0.28475697986529375,-0.3,0.6238376647810728,-0.7999999999999999,0.10408803866182788,0.7,0.65,0.5166666666666666,0.41666666666666663,0.8833333333333332,0.6833333333333333,0.4833333333333333,0.41666666666666663
